Year,Day ,Hours,Minutes,location-long,location-lat,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,Timestamp
2018,7/17,8,0,0.386401,36.912868,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-199-8
2018,7/17,12,0,0.386333,36.912902,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-199-12
2018,7/17,16,0,0.386370,36.912895,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-199-16
2018,7/17,20,0,0.386433,36.912868,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-199-20
2018,7/17,23,0,0.386388,36.912868,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-199-23
2018,7/18,0,0,0.386381,36.912906,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-200-0
2018,7/18,4,0,0.386376,36.912876,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-200-4
2018,7/18,8,0,0.386301,36.912838,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-200-8
2018,7/18,12,0,0.386303,36.912868,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-200-12
2018,7/18,16,0,0.386328,36.912845,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-200-16
2018,7/18,20,0,0.386318,36.912895,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-200-20
2018,7/18,23,0,0.386348,36.912845,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-200-23
2018,7/19,0,0,0.386351,36.912857,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-201-0
2018,7/19,4,0,0.386340,36.912883,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-201-4
2018,7/19,8,0,0.386331,36.912838,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-201-8
2018,7/19,12,0,0.386293,36.912902,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-201-12
2018,7/19,16,0,0.387865,36.913169,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-201-16
2018,7/19,20,0,0.387881,36.913192,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-201-20
2018,7/19,23,0,0.387889,36.913188,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-201-23
2018,7/20,0,0,0.387891,36.913192,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-202-0
2018,7/20,4,0,0.387889,36.913169,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-202-4
2018,7/20,8,0,0.387818,36.913131,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-202-8
2018,7/20,12,0,0.387666,36.913143,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-202-12
2018,7/20,16,0,0.388135,36.911979,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-202-16
2018,7/20,20,0,0.388091,36.912101,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-202-20
2018,7/20,23,0,0.388103,36.912075,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-202-23
2018,7/21,0,0,0.388098,36.912094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-203-0
2018,7/21,4,0,0.388110,36.912094,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-203-4
2018,7/21,8,0,0.388098,36.912048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-203-8
2018,7/21,12,0,0.387796,36.911312,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-203-12
2018,7/21,16,0,0.387668,36.910663,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-203-16
2018,7/21,20,0,0.387701,36.910690,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-203-20
2018,7/21,23,0,0.387638,36.910709,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-203-23
2018,7/22,0,0,0.387644,36.910751,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-204-0
2018,7/22,4,0,0.387644,36.910732,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-204-4
2018,7/22,8,0,0.387635,36.910732,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-204-8
2018,7/22,12,0,0.387398,36.910606,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-204-12
2018,7/22,16,0,0.387213,36.909595,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-204-16
2018,7/22,20,0,0.387258,36.909614,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-204-20
2018,7/22,23,0,0.387231,36.909595,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-204-23
2018,7/23,0,0,0.387218,36.909633,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-205-0
2018,7/23,4,0,0.387233,36.909641,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-205-4
2018,7/23,8,0,0.387175,36.909603,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-205-8
2018,7/23,12,0,0.387171,36.909530,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-205-12
2018,7/23,16,0,0.389404,36.909072,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-205-16
2018,7/23,20,0,0.389446,36.909099,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-205-20
2018,7/23,23,0,0.389418,36.909042,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-205-23
2018,7/24,0,0,0.389390,36.909091,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-206-0
2018,7/24,4,0,0.389400,36.909099,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-206-4
2018,7/24,8,0,0.389436,36.909072,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-206-8
2018,7/24,12,0,0.389385,36.909061,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-206-12
2018,7/24,16,0,0.389381,36.909099,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-206-16
2018,7/24,20,0,0.389441,36.909099,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-206-20
2018,7/24,23,0,0.389421,36.909061,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-206-23
2018,7/25,0,0,0.389403,36.909091,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-207-0
2018,7/25,4,0,0.389391,36.909072,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-207-4
2018,7/25,8,0,0.389404,36.909099,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-207-8
2018,7/25,12,0,0.389426,36.909080,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-207-12
2018,7/25,16,0,0.389428,36.908782,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-207-16
2018,7/25,20,0,0.389413,36.908802,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-207-20
2018,7/25,23,0,0.389418,36.908813,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-207-23
2018,7/26,0,0,0.389398,36.908802,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-208-0
2018,7/26,4,0,0.389440,36.908786,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-208-4
2018,7/26,8,0,0.389430,36.908794,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-208-8
2018,7/26,12,0,0.389403,36.908802,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-208-12
2018,7/26,16,0,0.389415,36.908813,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-208-16
2018,7/26,20,0,0.389416,36.908794,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-208-20
2018,7/26,23,0,0.389416,36.908824,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-208-23
2018,7/27,0,0,0.389423,36.908805,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-209-0
2018,7/27,4,0,0.389418,36.908794,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-209-4
2018,7/27,8,0,0.389440,36.908802,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-209-8
2018,7/27,12,0,0.389415,36.908802,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-209-12
2018,7/27,16,0,0.389968,36.908603,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-209-16
2018,7/27,20,0,0.389998,36.908576,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-209-20
2018,7/27,23,0,0.390005,36.908603,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-209-23
2018,7/28,0,0,0.390008,36.908634,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-210-0
2018,7/28,4,0,0.389993,36.908573,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-210-4
2018,7/28,8,0,0.390025,36.908576,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-210-8
2018,7/28,12,0,0.390015,36.908584,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-210-12
2018,7/28,16,0,0.389951,36.908596,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-210-16
2018,7/28,20,0,0.389991,36.908592,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-210-20
2018,7/28,23,0,0.390026,36.908615,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-210-23
2018,7/29,0,0,0.389988,36.908596,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-211-0
2018,7/29,4,0,0.390005,36.908592,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-211-4
2018,7/29,8,0,0.390019,36.908596,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-211-8
2018,7/29,12,0,0.390535,36.908535,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-211-12
2018,7/29,16,0,0.390474,36.908519,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-211-16
2018,7/29,20,0,0.390516,36.908573,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-211-20
2018,7/29,23,0,0.390498,36.908603,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-211-23
2018,7/30,0,0,0.390508,36.908573,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-212-0
2018,7/30,4,0,0.390548,36.908565,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-212-4
2018,7/30,8,0,0.390536,36.908554,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-212-8
2018,7/30,12,0,0.390478,36.908584,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-212-12
2018,7/30,16,0,0.390490,36.908538,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-212-16
2018,7/30,20,0,0.390521,36.908592,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-212-20
2018,7/30,23,0,0.390485,36.908592,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-212-23
2018,7/31,0,0,0.390511,36.908573,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-213-0
2018,7/31,4,0,0.390568,36.908489,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-213-4
2018,7/31,8,0,0.390483,36.908546,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-213-8
2018,7/31,12,0,0.390493,36.908603,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-213-12
2018,7/31,16,0,0.390511,36.908557,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-213-16
2018,7/31,20,0,0.390524,36.908535,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-213-20
2018,7/31,23,0,0.390510,36.908584,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-213-23
2018,8/1,0,0,0.390530,36.908576,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-214-0
2018,8/1,4,0,0.390511,36.908592,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-214-4
2018,8/1,8,0,0.390511,36.908565,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-214-8
2018,8/1,12,0,0.390510,36.908634,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-214-12
2018,8/1,16,0,0.390483,36.908535,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-214-16
2018,8/1,20,0,0.390524,36.908592,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-214-20
2018,8/1,23,0,0.390530,36.908634,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-214-23
2018,8/2,0,0,0.390523,36.908565,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-215-0
2018,8/2,4,0,0.390508,36.908535,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-215-4
2018,8/2,8,0,0.390501,36.908565,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-215-8
2018,8/2,12,0,0.390474,36.908565,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-215-12
2018,8/2,16,0,0.390486,36.908565,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-215-16
2018,8/2,20,0,0.390491,36.908596,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-215-20
2018,8/2,23,0,0.390530,36.908679,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-215-23
2018,8/3,0,0,0.390516,36.908576,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-216-0
2018,8/3,4,0,0.390485,36.908554,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-216-4
2018,8/3,8,0,0.390446,36.908584,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-216-8
2018,8/3,12,0,0.390520,36.908576,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-216-12
2018,8/3,16,0,0.390468,36.908573,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-216-16
2018,8/3,20,0,0.390563,36.908535,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-216-20
2018,8/3,23,0,0.390491,36.908576,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-216-23
2018,8/4,0,0,0.390536,36.908573,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-217-0
2018,8/4,4,0,0.390490,36.908515,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-217-4
2018,8/4,8,0,0.390498,36.908576,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-217-8
2018,8/4,12,0,0.389701,36.908649,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-217-12
2018,8/4,16,0,0.389215,36.908458,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-217-16
2018,8/4,20,0,0.389251,36.908496,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-217-20
2018,8/4,23,0,0.389210,36.908477,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-217-23
2018,8/5,0,0,0.389216,36.908496,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-218-0
2018,8/5,4,0,0.389180,36.908439,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-218-4
2018,8/5,8,0,0.389170,36.908401,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-218-8
2018,8/5,12,0,0.389211,36.908527,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-218-12
2018,8/5,16,0,0.389168,36.908458,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-218-16
2018,8/5,20,0,0.389226,36.908439,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-218-20
2018,8/5,23,0,0.389226,36.908432,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-218-23
2018,8/6,0,0,0.389206,36.908477,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-219-0
2018,8/6,4,0,0.389181,36.908439,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-219-4
2018,8/6,8,0,0.389170,36.908401,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-219-8
2018,8/6,12,0,0.389171,36.908439,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-219-12
2018,8/6,16,0,0.389158,36.908405,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-219-16
2018,8/6,20,0,0.389186,36.908363,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-219-20
2018,8/6,23,0,0.389210,36.908477,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-219-23
2018,8/7,0,0,0.389196,36.908477,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-220-0
2018,8/7,4,0,0.389196,36.908443,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-220-4
2018,8/7,8,0,0.389175,36.908382,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-220-8
2018,8/7,12,0,0.389213,36.908500,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-220-12
2018,8/7,16,0,0.389178,36.908443,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-220-16
2018,8/7,20,0,0.389185,36.908432,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-220-20
2018,8/7,23,0,0.389243,36.908527,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-220-23
2018,8/8,0,0,0.389225,36.908519,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-221-0
2018,8/8,4,0,0.389200,36.908458,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-221-4
2018,8/8,8,0,0.389183,36.908298,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-221-8
2018,8/8,12,0,0.389175,36.908527,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-221-12
2018,8/8,16,0,0.389114,36.908462,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-221-16
2018,8/8,20,0,0.389140,36.908538,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-221-20
2018,8/8,23,0,0.389173,36.908458,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-221-23
2018,8/9,0,0,0.389183,36.908481,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-222-0
2018,8/9,4,0,0.389245,36.908439,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-222-4
2018,8/9,8,0,0.389146,36.908458,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-222-8
2018,8/9,12,0,0.389168,36.908500,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-222-12
2018,8/9,16,0,0.388913,36.911006,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-222-16
2018,8/9,20,0,0.388911,36.911056,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-222-20
2018,8/9,23,0,0.388953,36.911026,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-222-23
2018,8/10,0,0,0.388936,36.911033,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-223-0
2018,8/10,4,0,0.388993,36.911014,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-223-4
2018,8/10,8,0,0.388963,36.911064,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-223-8
2018,8/10,12,0,0.388906,36.911037,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-223-12
2018,8/10,16,0,0.388946,36.910976,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-223-16
2018,8/10,20,0,0.388943,36.911056,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-223-20
2018,8/10,23,0,0.388958,36.911045,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-223-23
2018,8/11,0,0,0.388953,36.911033,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-224-0
2018,8/11,4,0,0.388971,36.910995,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-224-4
2018,8/11,8,0,0.388955,36.911064,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-224-8
2018,8/11,12,0,0.388920,36.911037,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-224-12
2018,8/11,16,0,0.388966,36.911300,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-224-16
2018,8/11,20,0,0.388943,36.911209,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-224-20
2018,8/11,23,0,0.388988,36.911254,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-224-23
2018,8/12,0,0,0.388955,36.911254,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-225-0
2018,8/12,4,0,0.388981,36.911205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-225-4
2018,8/12,8,0,0.389000,36.911304,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-225-8
2018,8/12,12,0,0.388948,36.911254,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-225-12
2018,8/12,16,0,0.388946,36.911266,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-225-16
2018,8/12,20,0,0.388953,36.911235,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-225-20
2018,8/12,23,0,0.388966,36.911262,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-225-23
2018,8/13,0,0,0.388971,36.911262,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-226-0
2018,8/13,4,0,0.389000,36.911197,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-226-4
2018,8/13,8,0,0.388925,36.911281,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-226-8
2018,8/13,12,0,0.388978,36.911262,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-226-12
2018,8/13,16,0,0.388950,36.911262,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-226-16
2018,8/13,20,0,0.388941,36.911228,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-226-20
2018,8/13,23,0,0.388965,36.911243,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-226-23
2018,8/14,0,0,0.388963,36.911262,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-227-0
2018,8/14,4,0,0.388975,36.911300,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-227-4
2018,8/14,8,0,0.388945,36.911312,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-227-8
2018,8/14,12,0,0.389073,36.911560,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-227-12
2018,8/14,16,0,0.388913,36.911323,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-227-16
2018,8/14,20,0,0.388958,36.911224,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-227-20
2018,8/14,23,0,0.388981,36.911266,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-227-23
2018,8/15,0,0,0.388968,36.911293,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-228-0
2018,8/15,4,0,0.388978,36.911205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-228-4
2018,8/15,8,0,0.388973,36.911300,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-228-8
2018,8/15,12,0,0.389000,36.911254,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-228-12
2018,8/15,16,0,0.388941,36.911266,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-228-16
2018,8/15,20,0,0.388985,36.911266,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-228-20
2018,8/15,23,0,0.388970,36.911243,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-228-23
2018,8/16,0,0,0.388951,36.911273,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-229-0
2018,8/16,4,0,0.389000,36.911262,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-229-4
2018,8/16,8,0,0.388940,36.911266,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-229-8
2018,8/16,12,0,0.388975,36.911293,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-229-12
2018,8/16,16,0,0.388961,36.911323,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-229-16
2018,8/16,20,0,0.388955,36.911205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-229-20
2018,8/16,23,0,0.388996,36.911262,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-229-23
2018,8/17,0,0,0.388948,36.911281,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-230-0
2018,8/17,4,0,0.388971,36.911243,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-230-4
2018,8/17,8,0,0.388931,36.911247,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-230-8
2018,8/17,12,0,0.388953,36.911235,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-230-12
2018,8/17,16,0,0.388943,36.911254,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis,2018-230-16
