Year,Day ,Hours,location-long,location-lat,location-lat,individual-taxon-canonical-name,individual-local-identifier
2018,3-Sep,16,0.387178,36.910766,Stigmochelys pardalis,41711,Charlie
2018,3-Sep,20,0.387233,36.910709,Stigmochelys pardalis,41711,Charlie
2018,3-Sep,23,0.387209,36.910751,Stigmochelys pardalis,41711,Charlie
2018,3-Sep,4,0.28579,36.887973,Stigmochelys pardalis,4170,Io
2018,3-Sep,8,0.285811,36.887996,Stigmochelys pardalis,4170,Io
2018,3-Sep,12,0.285898,36.887928,Stigmochelys pardalis,4170,Io
2018,3-Sep,16,0.286041,36.888042,Stigmochelys pardalis,4170,Io
2018,3-Sep,20,0.286078,36.887996,Stigmochelys pardalis,4170,Io
2018,3-Sep,23,0.286063,36.888111,Stigmochelys pardalis,4170,Io
2018,3-Sep,0,0.431974,36.844718,Stigmochelys pardalis,4173,Ollie
2018,3-Sep,4,0.431968,36.844638,Stigmochelys pardalis,4173,Ollie
2018,3-Sep,8,0.431978,36.844753,Stigmochelys pardalis,4173,Ollie
2018,3-Sep,12,0.431956,36.844707,Stigmochelys pardalis,4173,Ollie
2018,3-Sep,16,0.431936,36.844715,Stigmochelys pardalis,4173,Ollie
2018,3-Sep,20,0.432001,36.844669,Stigmochelys pardalis,4173,Ollie
2018,3-Sep,23,0.432,36.844734,Stigmochelys pardalis,4173,Ollie
2018,4-Sep,0,0.387209,36.910732,Stigmochelys pardalis,41711,Charlie
2018,4-Sep,4,0.387211,36.91069,Stigmochelys pardalis,41711,Charlie
2018,4-Sep,8,0.3872,36.910747,Stigmochelys pardalis,41711,Charlie
2018,4-Sep,12,0.387223,36.910713,Stigmochelys pardalis,41711,Charlie
2018,4-Sep,16,0.386373,36.910656,Stigmochelys pardalis,41711,Charlie
2018,4-Sep,20,0.386431,36.910461,Stigmochelys pardalis,41711,Charlie
2018,4-Sep,23,0.386426,36.910472,Stigmochelys pardalis,41711,Charlie
2018,4-Sep,0,0.286055,36.888111,Stigmochelys pardalis,4170,Io
2018,4-Sep,4,0.286015,36.887908,Stigmochelys pardalis,4170,Io
2018,4-Sep,8,0.286053,36.888042,Stigmochelys pardalis,4170,Io
2018,4-Sep,12,0.286068,36.888042,Stigmochelys pardalis,4170,Io
2018,4-Sep,16,0.285911,36.888156,Stigmochelys pardalis,4170,Io
2018,4-Sep,20,0.285978,36.888042,Stigmochelys pardalis,4170,Io
2018,4-Sep,23,0.286005,36.888042,Stigmochelys pardalis,4170,Io
2018,4-Sep,0,0.431976,36.844707,Stigmochelys pardalis,4173,Ollie
2018,4-Sep,4,0.431986,36.844661,Stigmochelys pardalis,4173,Ollie
2018,4-Sep,8,0.431951,36.844699,Stigmochelys pardalis,4173,Ollie
2018,4-Sep,12,0.431968,36.844718,Stigmochelys pardalis,4173,Ollie
2018,4-Sep,16,0.431943,36.844783,Stigmochelys pardalis,4173,Ollie
2018,4-Sep,20,0.431978,36.84465,Stigmochelys pardalis,4173,Ollie
2018,4-Sep,23,0.43197,36.844707,Stigmochelys pardalis,4173,Ollie
2018,5-Sep,0,0.386408,36.910465,Stigmochelys pardalis,41711,Charlie
2018,5-Sep,4,0.386451,36.910446,Stigmochelys pardalis,41711,Charlie
2018,5-Sep,8,0.386393,36.910434,Stigmochelys pardalis,41711,Charlie
2018,5-Sep,12,0.386428,36.910461,Stigmochelys pardalis,41711,Charlie
2018,5-Sep,16,0.386415,36.910568,Stigmochelys pardalis,41711,Charlie
2018,5-Sep,20,0.386436,36.910377,Stigmochelys pardalis,41711,Charlie
2018,5-Sep,23,0.38641,36.910446,Stigmochelys pardalis,41711,Charlie
2018,5-Sep,0,0.285973,36.888034,Stigmochelys pardalis,4170,Io
2018,5-Sep,4,0.28597,36.887996,Stigmochelys pardalis,4170,Io
2018,5-Sep,8,0.285948,36.887966,Stigmochelys pardalis,4170,Io
2018,5-Sep,12,0.286146,36.888053,Stigmochelys pardalis,4170,Io
2018,5-Sep,16,0.286148,36.888069,Stigmochelys pardalis,4170,Io
2018,5-Sep,20,0.286143,36.888061,Stigmochelys pardalis,4170,Io
2018,5-Sep,23,0.286145,36.88808,Stigmochelys pardalis,4170,Io
2018,5-Sep,0,0.431958,36.844715,Stigmochelys pardalis,4173,Ollie
2018,5-Sep,4,0.431998,36.844677,Stigmochelys pardalis,4173,Ollie
2018,5-Sep,8,0.431934,36.844669,Stigmochelys pardalis,4173,Ollie
2018,5-Sep,12,0.431966,36.844699,Stigmochelys pardalis,4173,Ollie
2018,5-Sep,16,0.431946,36.844738,Stigmochelys pardalis,4173,Ollie
2018,5-Sep,20,0.431953,36.844623,Stigmochelys pardalis,4173,Ollie
2018,5-Sep,23,0.431976,36.844707,Stigmochelys pardalis,4173,Ollie
2018,6-Sep,0,0.38641,36.910461,Stigmochelys pardalis,41711,Charlie
2018,6-Sep,4,0.386446,36.910453,Stigmochelys pardalis,41711,Charlie
2018,6-Sep,8,0.386393,36.910415,Stigmochelys pardalis,41711,Charlie
2018,6-Sep,12,0.386431,36.910465,Stigmochelys pardalis,41711,Charlie
2018,6-Sep,16,0.38643,36.910503,Stigmochelys pardalis,41711,Charlie
2018,6-Sep,20,0.386501,36.910442,Stigmochelys pardalis,41711,Charlie
2018,6-Sep,23,0.386436,36.910465,Stigmochelys pardalis,41711,Charlie
2018,6-Sep,0,0.286141,36.88808,Stigmochelys pardalis,4170,Io
2018,6-Sep,4,0.286173,36.888069,Stigmochelys pardalis,4170,Io
2018,6-Sep,8,0.28613,36.888004,Stigmochelys pardalis,4170,Io
2018,6-Sep,12,0.28614,36.888072,Stigmochelys pardalis,4170,Io
2018,6-Sep,16,0.286156,36.888069,Stigmochelys pardalis,4170,Io
2018,6-Sep,20,0.286155,36.888031,Stigmochelys pardalis,4170,Io
2018,6-Sep,23,0.286148,36.88808,Stigmochelys pardalis,4170,Io
2018,6-Sep,0,0.431978,36.844699,Stigmochelys pardalis,4173,Ollie
2018,6-Sep,4,0.431986,36.844677,Stigmochelys pardalis,4173,Ollie
2018,6-Sep,8,0.431911,36.844661,Stigmochelys pardalis,4173,Ollie
2018,6-Sep,12,0.431976,36.844707,Stigmochelys pardalis,4173,Ollie
2018,6-Sep,16,0.431966,36.844734,Stigmochelys pardalis,4173,Ollie
2018,6-Sep,20,0.432041,36.844707,Stigmochelys pardalis,4173,Ollie
2018,6-Sep,23,0.43198,36.844718,Stigmochelys pardalis,4173,Ollie
2018,7-Sep,0,0.38641,36.910465,Stigmochelys pardalis,41711,Charlie
2018,7-Sep,4,0.386485,36.910465,Stigmochelys pardalis,41711,Charlie
2018,7-Sep,8,0.386378,36.910434,Stigmochelys pardalis,41711,Charlie
2018,7-Sep,12,0.386413,36.910491,Stigmochelys pardalis,41711,Charlie
2018,7-Sep,16,0.386425,36.910491,Stigmochelys pardalis,41711,Charlie
2018,7-Sep,20,0.38643,36.910472,Stigmochelys pardalis,41711,Charlie
2018,7-Sep,23,0.386423,36.910446,Stigmochelys pardalis,41711,Charlie
2018,7-Sep,0,0.28613,36.888118,Stigmochelys pardalis,4170,Io
2018,7-Sep,4,0.286174,36.888092,Stigmochelys pardalis,4170,Io
2018,7-Sep,8,0.286128,36.888031,Stigmochelys pardalis,4170,Io
2018,7-Sep,12,0.286148,36.888072,Stigmochelys pardalis,4170,Io
2018,7-Sep,16,0.286375,36.888378,Stigmochelys pardalis,4170,Io
2018,7-Sep,20,0.286393,36.888404,Stigmochelys pardalis,4170,Io
2018,7-Sep,23,0.286441,36.888423,Stigmochelys pardalis,4170,Io
2018,7-Sep,0,0.43197,36.844699,Stigmochelys pardalis,4173,Ollie
2018,7-Sep,4,0.432026,36.844707,Stigmochelys pardalis,4173,Ollie
2018,7-Sep,8,0.431955,36.844638,Stigmochelys pardalis,4173,Ollie
2018,7-Sep,12,0.431965,36.844688,Stigmochelys pardalis,4173,Ollie
2018,7-Sep,16,0.431955,36.844699,Stigmochelys pardalis,4173,Ollie
2018,7-Sep,20,0.43197,36.844677,Stigmochelys pardalis,4173,Ollie
2018,7-Sep,23,0.43199,36.844726,Stigmochelys pardalis,4173,Ollie
2018,8-Sep,0,0.386413,36.910465,Stigmochelys pardalis,41711,Charlie
2018,8-Sep,4,0.386468,36.91048,Stigmochelys pardalis,41711,Charlie
2018,8-Sep,8,0.386381,36.910434,Stigmochelys pardalis,41711,Charlie
2018,8-Sep,12,0.38638,36.91048,Stigmochelys pardalis,41711,Charlie
2018,8-Sep,16,0.386385,36.910499,Stigmochelys pardalis,41711,Charlie
2018,8-Sep,20,0.386406,36.910499,Stigmochelys pardalis,41711,Charlie
2018,8-Sep,23,0.386408,36.910491,Stigmochelys pardalis,41711,Charlie
2018,8-Sep,0,0.286361,36.888404,Stigmochelys pardalis,4170,Io
2018,8-Sep,4,0.286426,36.888404,Stigmochelys pardalis,4170,Io
2018,8-Sep,8,0.286341,36.88834,Stigmochelys pardalis,4170,Io
2018,8-Sep,12,0.286343,36.888374,Stigmochelys pardalis,4170,Io
2018,8-Sep,16,0.286388,36.888397,Stigmochelys pardalis,4170,Io
2018,8-Sep,20,0.286375,36.888385,Stigmochelys pardalis,4170,Io
2018,8-Sep,23,0.286351,36.888355,Stigmochelys pardalis,4170,Io
2018,8-Sep,0,0.431966,36.84468,Stigmochelys pardalis,4173,Ollie
2018,8-Sep,4,0.432055,36.844688,Stigmochelys pardalis,4173,Ollie
2018,8-Sep,8,0.43198,36.844669,Stigmochelys pardalis,4173,Ollie
2018,8-Sep,12,0.431963,36.844677,Stigmochelys pardalis,4173,Ollie
2018,8-Sep,16,0.431986,36.844669,Stigmochelys pardalis,4173,Ollie
2018,8-Sep,20,0.431981,36.844715,Stigmochelys pardalis,4173,Ollie
2018,8-Sep,23,0.431973,36.844726,Stigmochelys pardalis,4173,Ollie
2018,9-Sep,0,0.38641,36.910503,Stigmochelys pardalis,41711,Charlie
2018,9-Sep,4,0.386441,36.910499,Stigmochelys pardalis,41711,Charlie
2018,9-Sep,8,0.386361,36.910461,Stigmochelys pardalis,41711,Charlie
2018,9-Sep,12,0.38641,36.910461,Stigmochelys pardalis,41711,Charlie
2018,9-Sep,16,0.386413,36.910434,Stigmochelys pardalis,41711,Charlie
2018,9-Sep,20,0.386435,36.910499,Stigmochelys pardalis,41711,Charlie
2018,9-Sep,23,0.386405,36.910499,Stigmochelys pardalis,41711,Charlie
2018,9-Sep,0,0.286378,36.888404,Stigmochelys pardalis,4170,Io
2018,9-Sep,4,0.286428,36.888397,Stigmochelys pardalis,4170,Io
2018,9-Sep,8,0.286356,36.888393,Stigmochelys pardalis,4170,Io
2018,9-Sep,12,0.286345,36.888393,Stigmochelys pardalis,4170,Io
2018,9-Sep,16,0.286383,36.888366,Stigmochelys pardalis,4170,Io
2018,9-Sep,20,0.286408,36.888366,Stigmochelys pardalis,4170,Io
2018,9-Sep,23,0.286405,36.888423,Stigmochelys pardalis,4170,Io
2018,9-Sep,0,0.431974,36.844699,Stigmochelys pardalis,4173,Ollie
2018,9-Sep,4,0.432021,36.844699,Stigmochelys pardalis,4173,Ollie
2018,9-Sep,8,0.43199,36.844642,Stigmochelys pardalis,4173,Ollie
2018,9-Sep,12,0.431981,36.844699,Stigmochelys pardalis,4173,Ollie
2018,9-Sep,16,0.431944,36.844669,Stigmochelys pardalis,4173,Ollie
2018,9-Sep,20,0.432005,36.844696,Stigmochelys pardalis,4173,Ollie
2018,9-Sep,23,0.431978,36.844718,Stigmochelys pardalis,4173,Ollie
2018,10-Sep,0,0.386393,36.910472,Stigmochelys pardalis,41711,Charlie
2018,10-Sep,4,0.386435,36.910434,Stigmochelys pardalis,41711,Charlie
2018,10-Sep,8,0.386415,36.910491,Stigmochelys pardalis,41711,Charlie
2018,10-Sep,12,0.386216,36.910442,Stigmochelys pardalis,41711,Charlie
2018,10-Sep,16,0.386121,36.910446,Stigmochelys pardalis,41711,Charlie
2018,10-Sep,20,0.386166,36.910461,Stigmochelys pardalis,41711,Charlie
2018,10-Sep,23,0.386146,36.910446,Stigmochelys pardalis,41711,Charlie
2018,10-Sep,0,0.286373,36.888397,Stigmochelys pardalis,4170,Io
2018,10-Sep,4,0.286408,36.888374,Stigmochelys pardalis,4170,Io
2018,10-Sep,8,0.28632,36.888431,Stigmochelys pardalis,4170,Io
2018,10-Sep,12,0.286385,36.888374,Stigmochelys pardalis,4170,Io
2018,10-Sep,16,0.286373,36.888374,Stigmochelys pardalis,4170,Io
2018,10-Sep,20,0.2864,36.888347,Stigmochelys pardalis,4170,Io
2018,10-Sep,23,0.286398,36.888412,Stigmochelys pardalis,4170,Io
2018,10-Sep,0,0.431963,36.844707,Stigmochelys pardalis,4173,Ollie
2018,10-Sep,4,0.432008,36.84465,Stigmochelys pardalis,4173,Ollie
2018,10-Sep,8,0.431963,36.84468,Stigmochelys pardalis,4173,Ollie
2018,10-Sep,12,0.431973,36.844661,Stigmochelys pardalis,4173,Ollie
2018,10-Sep,16,0.431983,36.84465,Stigmochelys pardalis,4173,Ollie
2018,10-Sep,20,0.432033,36.844753,Stigmochelys pardalis,4173,Ollie
2018,10-Sep,23,0.431958,36.844726,Stigmochelys pardalis,4173,Ollie
2018,11-Sep,0,0.386136,36.910434,Stigmochelys pardalis,41711,Charlie
2018,11-Sep,4,0.386108,36.910385,Stigmochelys pardalis,41711,Charlie
2018,11-Sep,8,0.386093,36.910434,Stigmochelys pardalis,41711,Charlie
2018,11-Sep,12,0.386103,36.910404,Stigmochelys pardalis,41711,Charlie
2018,11-Sep,16,0.386123,36.910472,Stigmochelys pardalis,41711,Charlie
2018,11-Sep,20,0.386148,36.910347,Stigmochelys pardalis,41711,Charlie
2018,11-Sep,23,0.386129,36.91048,Stigmochelys pardalis,41711,Charlie
2018,11-Sep,0,0.286349,36.888431,Stigmochelys pardalis,4170,Io
2018,11-Sep,4,0.286386,36.888355,Stigmochelys pardalis,4170,Io
2018,11-Sep,8,0.286345,36.888431,Stigmochelys pardalis,4170,Io
2018,11-Sep,12,0.286373,36.888359,Stigmochelys pardalis,4170,Io
2018,11-Sep,16,0.286369,36.888393,Stigmochelys pardalis,4170,Io
2018,11-Sep,20,0.286403,36.888366,Stigmochelys pardalis,4170,Io
2018,11-Sep,23,0.286373,36.888378,Stigmochelys pardalis,4170,Io
2018,11-Sep,0,0.431976,36.844688,Stigmochelys pardalis,4173,Ollie
2018,11-Sep,4,0.431976,36.844661,Stigmochelys pardalis,4173,Ollie
2018,11-Sep,8,0.431955,36.844738,Stigmochelys pardalis,4173,Ollie
2018,11-Sep,12,0.431978,36.84465,Stigmochelys pardalis,4173,Ollie
2018,11-Sep,16,0.431953,36.844715,Stigmochelys pardalis,4173,Ollie
2018,11-Sep,20,0.431966,36.84468,Stigmochelys pardalis,4173,Ollie
2018,11-Sep,23,0.43197,36.844715,Stigmochelys pardalis,4173,Ollie
2018,12-Sep,0,0.386125,36.910434,Stigmochelys pardalis,41711,Charlie
2018,12-Sep,4,0.386163,36.910404,Stigmochelys pardalis,41711,Charlie
2018,12-Sep,8,0.386163,36.910461,Stigmochelys pardalis,41711,Charlie
2018,12-Sep,12,0.385918,36.910205,Stigmochelys pardalis,41711,Charlie
2018,12-Sep,16,0.385928,36.91027,Stigmochelys pardalis,41711,Charlie
2018,12-Sep,20,0.385933,36.910282,Stigmochelys pardalis,41711,Charlie
2018,12-Sep,23,0.385936,36.910282,Stigmochelys pardalis,41711,Charlie
2018,12-Sep,0,0.286358,36.888412,Stigmochelys pardalis,4170,Io
2018,12-Sep,4,0.286388,36.88832,Stigmochelys pardalis,4170,Io
2018,12-Sep,8,0.286361,36.888412,Stigmochelys pardalis,4170,Io
2018,12-Sep,12,0.286388,36.888347,Stigmochelys pardalis,4170,Io
2018,12-Sep,16,0.286383,36.888397,Stigmochelys pardalis,4170,Io
2018,12-Sep,20,0.2864,36.888397,Stigmochelys pardalis,4170,Io
2018,12-Sep,23,0.286376,36.888393,Stigmochelys pardalis,4170,Io
2018,12-Sep,0,0.431971,36.844677,Stigmochelys pardalis,4173,Ollie
2018,12-Sep,4,0.43198,36.844661,Stigmochelys pardalis,4173,Ollie
2018,12-Sep,8,0.431955,36.844738,Stigmochelys pardalis,4173,Ollie
2018,12-Sep,12,0.431985,36.84468,Stigmochelys pardalis,4173,Ollie
2018,12-Sep,16,0.431946,36.844734,Stigmochelys pardalis,4173,Ollie
2018,12-Sep,20,0.431965,36.844715,Stigmochelys pardalis,4173,Ollie
2018,12-Sep,23,0.431955,36.844715,Stigmochelys pardalis,4173,Ollie
2018,13-Sep,0,0.385888,36.910232,Stigmochelys pardalis,41711,Charlie
2018,13-Sep,4,0.385936,36.910244,Stigmochelys pardalis,41711,Charlie
2018,13-Sep,8,0.385933,36.910308,Stigmochelys pardalis,41711,Charlie
2018,13-Sep,12,0.38593,36.910213,Stigmochelys pardalis,41711,Charlie
2018,13-Sep,16,0.385916,36.910244,Stigmochelys pardalis,41711,Charlie
2018,13-Sep,20,0.385938,36.91035,Stigmochelys pardalis,41711,Charlie
2018,13-Sep,23,0.385938,36.910301,Stigmochelys pardalis,41711,Charlie
2018,13-Sep,0,0.286375,36.888397,Stigmochelys pardalis,4170,Io
2018,13-Sep,4,0.286368,36.88834,Stigmochelys pardalis,4170,Io
2018,13-Sep,8,0.286311,36.888431,Stigmochelys pardalis,4170,Io
2018,13-Sep,12,0.28639,36.88834,Stigmochelys pardalis,4170,Io
2018,13-Sep,16,0.286388,36.888397,Stigmochelys pardalis,4170,Io
2018,13-Sep,20,0.286401,36.888378,Stigmochelys pardalis,4170,Io
2018,13-Sep,23,0.286375,36.888393,Stigmochelys pardalis,4170,Io
2018,13-Sep,0,0.431985,36.844699,Stigmochelys pardalis,4173,Ollie
2018,13-Sep,4,0.431963,36.844631,Stigmochelys pardalis,4173,Ollie
2018,13-Sep,8,0.431961,36.844738,Stigmochelys pardalis,4173,Ollie
2018,13-Sep,12,0.431985,36.844642,Stigmochelys pardalis,4173,Ollie
2018,13-Sep,16,0.43194,36.844707,Stigmochelys pardalis,4173,Ollie
2018,13-Sep,20,0.43198,36.844688,Stigmochelys pardalis,4173,Ollie
2018,13-Sep,23,0.431978,36.844707,Stigmochelys pardalis,4173,Ollie
2018,14-Sep,0,0.385926,36.91027,Stigmochelys pardalis,41711,Charlie
2018,14-Sep,4,0.385935,36.910236,Stigmochelys pardalis,41711,Charlie
2018,14-Sep,8,0.38597,36.910331,Stigmochelys pardalis,41711,Charlie
2018,14-Sep,12,0.385943,36.910236,Stigmochelys pardalis,41711,Charlie
2018,14-Sep,16,0.386406,36.910198,Stigmochelys pardalis,41711,Charlie
2018,14-Sep,20,0.386408,36.910179,Stigmochelys pardalis,41711,Charlie
2018,14-Sep,23,0.386371,36.910224,Stigmochelys pardalis,41711,Charlie
2018,14-Sep,0,0.286365,36.888412,Stigmochelys pardalis,4170,Io
2018,14-Sep,4,0.286391,36.888347,Stigmochelys pardalis,4170,Io
2018,14-Sep,8,0.286356,36.888378,Stigmochelys pardalis,4170,Io
2018,14-Sep,12,0.286383,36.888374,Stigmochelys pardalis,4170,Io
2018,14-Sep,16,0.286366,36.888359,Stigmochelys pardalis,4170,Io
2018,14-Sep,20,0.286375,36.888404,Stigmochelys pardalis,4170,Io
2018,14-Sep,23,0.286361,36.888431,Stigmochelys pardalis,4170,Io
2018,14-Sep,0,0.431986,36.844707,Stigmochelys pardalis,4173,Ollie
2018,14-Sep,4,0.431974,36.844642,Stigmochelys pardalis,4173,Ollie
2018,14-Sep,8,0.431988,36.844753,Stigmochelys pardalis,4173,Ollie
2018,14-Sep,12,0.431995,36.84468,Stigmochelys pardalis,4173,Ollie
2018,14-Sep,16,0.431948,36.844699,Stigmochelys pardalis,4173,Ollie
2018,14-Sep,20,0.431974,36.844696,Stigmochelys pardalis,4173,Ollie
2018,14-Sep,23,0.431966,36.844726,Stigmochelys pardalis,4173,Ollie
2018,15-Sep,0,0.386411,36.910175,Stigmochelys pardalis,41711,Charlie
2018,15-Sep,4,0.386421,36.910167,Stigmochelys pardalis,41711,Charlie
2018,15-Sep,8,0.386385,36.910148,Stigmochelys pardalis,41711,Charlie
2018,15-Sep,12,0.38644,36.910179,Stigmochelys pardalis,41711,Charlie
2018,15-Sep,16,0.38644,36.910148,Stigmochelys pardalis,41711,Charlie
2018,15-Sep,20,0.386476,36.910205,Stigmochelys pardalis,41711,Charlie
2018,15-Sep,23,0.38641,36.910175,Stigmochelys pardalis,41711,Charlie
2018,15-Sep,0,0.286355,36.888431,Stigmochelys pardalis,4170,Io
2018,15-Sep,4,0.286375,36.888359,Stigmochelys pardalis,4170,Io
2018,15-Sep,8,0.286349,36.888378,Stigmochelys pardalis,4170,Io
2018,15-Sep,12,0.28639,36.888366,Stigmochelys pardalis,4170,Io
2018,15-Sep,16,0.286378,36.888404,Stigmochelys pardalis,4170,Io
2018,15-Sep,20,0.286398,36.888412,Stigmochelys pardalis,4170,Io
2018,15-Sep,23,0.28638,36.888431,Stigmochelys pardalis,4170,Io
2018,15-Sep,0,0.431965,36.84468,Stigmochelys pardalis,4173,Ollie
2018,15-Sep,4,0.43203,36.844566,Stigmochelys pardalis,4173,Ollie
2018,15-Sep,8,0.43198,36.844669,Stigmochelys pardalis,4173,Ollie
2018,15-Sep,12,0.431996,36.844696,Stigmochelys pardalis,4173,Ollie
2018,15-Sep,16,0.432056,36.844669,Stigmochelys pardalis,4173,Ollie
2018,15-Sep,20,0.432015,36.844699,Stigmochelys pardalis,4173,Ollie
2018,15-Sep,23,0.431985,36.844726,Stigmochelys pardalis,4173,Ollie
2018,16-Sep,0,0.386388,36.910198,Stigmochelys pardalis,41711,Charlie
2018,16-Sep,4,0.386383,36.910156,Stigmochelys pardalis,41711,Charlie
2018,16-Sep,8,0.38639,36.910167,Stigmochelys pardalis,41711,Charlie
2018,16-Sep,12,0.386398,36.910198,Stigmochelys pardalis,41711,Charlie
2018,16-Sep,16,0.386403,36.910194,Stigmochelys pardalis,41711,Charlie
2018,16-Sep,20,0.386415,36.910205,Stigmochelys pardalis,41711,Charlie
2018,16-Sep,23,0.386408,36.910217,Stigmochelys pardalis,41711,Charlie
2018,16-Sep,0,0.286375,36.888393,Stigmochelys pardalis,4170,Io
2018,16-Sep,4,0.286403,36.888366,Stigmochelys pardalis,4170,Io
2018,16-Sep,8,0.286365,36.888374,Stigmochelys pardalis,4170,Io
2018,16-Sep,12,0.286395,36.888378,Stigmochelys pardalis,4170,Io
2018,16-Sep,16,0.286363,36.888393,Stigmochelys pardalis,4170,Io
2018,16-Sep,20,0.286395,36.888404,Stigmochelys pardalis,4170,Io
2018,16-Sep,23,0.286366,36.888454,Stigmochelys pardalis,4170,Io
2018,16-Sep,0,0.431988,36.84468,Stigmochelys pardalis,4173,Ollie
2018,16-Sep,4,0.43201,36.844688,Stigmochelys pardalis,4173,Ollie
2018,16-Sep,8,0.43196,36.844661,Stigmochelys pardalis,4173,Ollie
2018,16-Sep,12,0.432006,36.844688,Stigmochelys pardalis,4173,Ollie
2018,16-Sep,16,0.43198,36.84468,Stigmochelys pardalis,4173,Ollie
2018,16-Sep,20,0.432001,36.84468,Stigmochelys pardalis,4173,Ollie
2018,16-Sep,23,0.431974,36.844715,Stigmochelys pardalis,4173,Ollie
2018,17-Sep,0,0.38637,36.910179,Stigmochelys pardalis,41711,Charlie
2018,17-Sep,4,0.386418,36.910148,Stigmochelys pardalis,41711,Charlie
2018,17-Sep,8,0.386395,36.910141,Stigmochelys pardalis,41711,Charlie
2018,17-Sep,12,0.386403,36.910179,Stigmochelys pardalis,41711,Charlie
2018,17-Sep,16,0.386374,36.910236,Stigmochelys pardalis,41711,Charlie
2018,17-Sep,20,0.386461,36.910232,Stigmochelys pardalis,41711,Charlie
2018,17-Sep,23,0.38639,36.910194,Stigmochelys pardalis,41711,Charlie
2018,17-Sep,0,0.286373,36.888412,Stigmochelys pardalis,4170,Io
2018,17-Sep,4,0.286386,36.888397,Stigmochelys pardalis,4170,Io
2018,17-Sep,8,0.286366,36.888374,Stigmochelys pardalis,4170,Io
2018,17-Sep,12,0.286388,36.888393,Stigmochelys pardalis,4170,Io
2018,17-Sep,16,0.286318,36.888404,Stigmochelys pardalis,4170,Io
2018,17-Sep,20,0.286425,36.888423,Stigmochelys pardalis,4170,Io
2018,17-Sep,23,0.286366,36.888416,Stigmochelys pardalis,4170,Io
2018,17-Sep,0,0.431978,36.84468,Stigmochelys pardalis,4173,Ollie
2018,17-Sep,4,0.431998,36.844696,Stigmochelys pardalis,4173,Ollie
2018,17-Sep,8,0.43197,36.84465,Stigmochelys pardalis,4173,Ollie
2018,17-Sep,12,0.431988,36.844707,Stigmochelys pardalis,4173,Ollie
2018,17-Sep,16,0.431981,36.844677,Stigmochelys pardalis,4173,Ollie
2018,17-Sep,20,0.431993,36.84468,Stigmochelys pardalis,4173,Ollie
2018,17-Sep,23,0.431973,36.844718,Stigmochelys pardalis,4173,Ollie
2018,18-Sep,0,0.386385,36.910186,Stigmochelys pardalis,41711,Charlie
2018,18-Sep,4,0.386418,36.910205,Stigmochelys pardalis,41711,Charlie
2018,18-Sep,8,0.38637,36.910167,Stigmochelys pardalis,41711,Charlie
2018,18-Sep,12,0.386405,36.910167,Stigmochelys pardalis,41711,Charlie
2018,18-Sep,16,0.386428,36.910194,Stigmochelys pardalis,41711,Charlie
2018,18-Sep,20,0.38645,36.910198,Stigmochelys pardalis,41711,Charlie
2018,18-Sep,23,0.386419,36.910198,Stigmochelys pardalis,41711,Charlie
2018,18-Sep,0,0.286375,36.888393,Stigmochelys pardalis,4170,Io
2018,18-Sep,4,0.286371,36.888378,Stigmochelys pardalis,4170,Io
2018,18-Sep,8,0.28639,36.888374,Stigmochelys pardalis,4170,Io
2018,18-Sep,12,0.286373,36.888393,Stigmochelys pardalis,4170,Io
2018,18-Sep,16,0.286353,36.888397,Stigmochelys pardalis,4170,Io
2018,18-Sep,20,0.286425,36.888397,Stigmochelys pardalis,4170,Io
2018,18-Sep,23,0.286371,36.888416,Stigmochelys pardalis,4170,Io
2018,18-Sep,0,0.431983,36.844677,Stigmochelys pardalis,4173,Ollie
2018,18-Sep,4,0.43197,36.844699,Stigmochelys pardalis,4173,Ollie
2018,18-Sep,8,0.431993,36.844661,Stigmochelys pardalis,4173,Ollie
2018,18-Sep,12,0.431981,36.844699,Stigmochelys pardalis,4173,Ollie
2018,18-Sep,16,0.432041,36.844623,Stigmochelys pardalis,4173,Ollie
2018,18-Sep,20,0.432063,36.844726,Stigmochelys pardalis,4173,Ollie
2018,18-Sep,23,0.431976,36.844707,Stigmochelys pardalis,4173,Ollie
2018,19-Sep,0,0.386398,36.910167,Stigmochelys pardalis,41711,Charlie
2018,19-Sep,4,0.386423,36.910198,Stigmochelys pardalis,41711,Charlie
2018,19-Sep,8,0.386401,36.910198,Stigmochelys pardalis,41711,Charlie
2018,19-Sep,12,0.386398,36.910198,Stigmochelys pardalis,41711,Charlie
2018,19-Sep,16,0.386396,36.910205,Stigmochelys pardalis,41711,Charlie
2018,19-Sep,20,0.38645,36.910205,Stigmochelys pardalis,41711,Charlie
2018,19-Sep,23,0.386398,36.910198,Stigmochelys pardalis,41711,Charlie
2018,19-Sep,0,0.286375,36.888393,Stigmochelys pardalis,4170,Io
2018,19-Sep,4,0.286378,36.888393,Stigmochelys pardalis,4170,Io
2018,19-Sep,8,0.286373,36.888397,Stigmochelys pardalis,4170,Io
2018,19-Sep,12,0.286376,36.888393,Stigmochelys pardalis,4170,Io
2018,19-Sep,16,0.286338,36.888393,Stigmochelys pardalis,4170,Io
2018,19-Sep,20,0.286423,36.888374,Stigmochelys pardalis,4170,Io
2018,19-Sep,23,0.286373,36.888412,Stigmochelys pardalis,4170,Io
2018,19-Sep,0,0.431983,36.844677,Stigmochelys pardalis,4173,Ollie
